chrom,end,score,strand,read_density,clip_length
chr1,154926467,8,-,7,255.85714285714286
chr1,154936719,46,-,28,62.892857142857146
chr1,154936859,12,-,9,40.666666666666664
chr1,154936958,9,-,12,34.666666666666664
chr1,154936967,6,-,11,37.81818181818182
chr1,154979250,7,+,164,66.54268292682927
chr1,154989021,12,+,12,73.16666666666667
chr1,154993111,9,+,20,63.9
chr1,155069550,7,+,9,50.333333333333336
chr1,155140550,38,-,15,38.266666666666666
chr1,155169847,5,-,5,528.4
chr1,155170361,5,-,5,54.2
chr1,155171878,5,-,8,37.0
chr1,155172638,6,-,3,236.33333333333334
chr1,155172871,61,-,25,102.8
chr1,155172883,4,-,23,107.82608695652173
chr1,155172893,18,-,23,107.82608695652173
chr1,155173286,82,-,94,59.191489361702125
chr1,155173317,24,-,33,41.18181818181818
chr1,155138858,25,+,29,79.55172413793103
chr1,155213834,33,+,37,64.51351351351352
chr1,155320666,5,+,382,74.7565445026178
chr1,155313001,3,+,7,36.0
chr1,155318754,4,+,3,44.666666666666664
chr1,155319928,5,+,4,152.25
chr1,155320587,8,+,11,66.0
chr1,155262354,47,-,11,43.09090909090909
chr1,155262360,7,-,11,43.09090909090909
chr1,155273530,8,-,1,1.0
chr1,155614951,6,+,9,82.88888888888889
chr1,155738530,36,+,90,73.27777777777777
chr1,155751116,5,+,9,94.66666666666667
chr1,155688752,3,-,2,60.5
chr1,156137866,10,+,46,73.34782608695652
chr1,156011888,10,-,5,156.6
chr1,156015069,5,-,4,226.0
chr1,156018386,7,-,3,121.0
chr1,156020173,55,-,46,71.34782608695652
chr1,156020967,235,-,45,55.71111111111111
chr1,156240043,47,+,69,59.31884057971015
chr1,156310669,5,-,2,350.5
chr1,156311196,7,-,2,373.5
chr1,156317550,4,-,4,26.75
chr1,156335888,5,-,7,78.28571428571429
chr1,156338305,86,-,24,78.125
chr1,156594140,71,+,67,70.07462686567165
chr1,156594191,21,+,9,76.88888888888889
chr1,156601492,3,-,31,44.54838709677419
chr1,156599105,5,-,9,126.88888888888889
chr1,156738141,5,-,3,500.6666666666667
chr1,156738674,9,-,1,451.0
chr1,156738771,22,-,22,128.9090909090909
chr1,156741145,123,-,17,36.64705882352941
chr1,158849507,17,+,32,65.65625
chr1,159076819,12,-,8,49.75
chr1,159014808,7,+,3,66.66666666666667
chr1,159015987,7,+,10,53.0
chr1,159020533,10,+,13,104.0
chr1,159055155,25,+,73,73.58904109589041
chr1,159918540,12,+,8,107.0
chr1,159920540,4,-,92,76.1086956521739
chr1,159925557,18,-,19,41.10526315789474
chr1,159919784,9,-,6,334.8333333333333
chr1,159919836,4,-,4,45.75
chr1,159920477,14,-,12,56.083333333333336
chr1,159923344,8,-,4,13.5
chr1,160214651,14,+,14,76.0
chr1,160221844,8,-,14,50.285714285714285
chr1,160285147,6,-,13,37.07692307692308
chr1,160318367,7,-,7,75.28571428571429
chr1,160318501,4,-,8,42.375
chr1,160750426,5,+,5,68.0
chr1,160753313,3,+,5,32.2
chr1,160753333,3,+,3,50.333333333333336
chr1,160754045,9,+,9,97.88888888888889
chr1,160754823,32,+,45,61.46666666666667
chr1,160612580,9,-,5,291.6
chr1,160619831,6,-,5,773.0
chr1,160621582,6,-,7,47.285714285714285
chr1,160624213,11,-,8,73.625
chr1,160634809,11,-,8,172.625
chr1,160637533,10,-,6,74.5
chr1,160647053,49,-,15,34.93333333333333
chr1,160647295,3,-,1,13.0
chr1,160711816,3,-,455,63.646153846153844
chr1,160681356,34,-,19,508.10526315789474
chr1,160681379,5,-,9,75.22222222222223
chr1,160681422,4,-,6,273.0
chr1,160681443,3,-,12,300.4166666666667
chr1,160681469,10,-,12,344.3333333333333
chr1,160685024,57,-,32,187.9375
chr1,160685067,5,-,10,33.0
chr1,160685095,4,-,14,121.42857142857143
chr1,160685110,4,-,19,147.47368421052633
chr1,160685121,9,-,22,321.54545454545456
chr1,160685148,23,-,37,297.02702702702703
chr1,160685192,20,-,26,173.15384615384616
chr1,160711838,10,-,180,53.827777777777776
chr1,160711853,7,-,106,35.66981132075472
chr1,160711876,90,-,91,36.527472527472526
chr1,161021178,10,-,4,49.75
chr1,161038077,8,-,5,269.2
chr1,161038675,26,-,22,165.77272727272728
chr1,161038998,195,-,35,59.857142857142854
chr1,161045979,6,-,4,57.0
chr1,161102377,11,-,6,366.8333333333333
chr1,161132675,4,-,4,37.0
chr1,161177527,11,-,3,58.333333333333336
chr1,161121077,13,+,16,75.125
chr1,161171218,8,+,26,80.65384615384616
chr1,161214402,81,+,104,73.76923076923077
chr1,161219248,8,+,11,84.45454545454545
chr1,161363206,32,+,44,55.75
chr1,161407132,7,+,19,59.31578947368421
chr1,161678055,21,+,13,78.6923076923077
chr1,161685236,6,+,8,177.375
chr1,161713486,32,+,2,29.5
chr1,161713549,11,+,10,84.7
chr1,161959059,4,+,2,60.0
chr1,162812819,8,+,21,62.76190476190476
chr1,165768897,21,-,13,132.23076923076923
chr1,165908040,3,+,6,40.0
chr1,165908109,4,+,37,61.054054054054056
chr1,167788156,11,+,9,61.0
chr1,167920631,7,-,6,170.0
chr1,167936071,97,-,14,44.214285714285715
chr1,167936569,5,-,5,38.6
chr1,168200209,4,+,70,73.34285714285714
chr1,168200161,18,+,16,61.6875
chr1,168202114,3,+,6,65.33333333333333
chr1,168211315,27,-,30,61.13333333333333
chr1,169794904,6,-,7,20.428571428571427
chr1,171515856,5,+,1,108.0
chr1,171524963,5,+,3,115.33333333333333
chr1,171532726,4,+,6,48.166666666666664
chr1,171532751,10,+,13,38.0
chr1,171532839,3,+,9,58.44444444444444
chr1,171796960,3,+,6,94.33333333333333
chr1,173865293,56,-,6,689.0
chr1,173865550,11,-,9,120.0
chr1,173865895,7,-,8,243.875
chr1,173866210,8,-,7,172.14285714285714
chr1,173866567,14,-,14,154.21428571428572
chr1,173866799,28,-,30,97.86666666666666
chr1,173867056,201,-,191,75.08376963350786
chr1,173867996,448,-,466,48.993562231759654
chr1,174394146,4,+,7,910.8571428571429
chr1,175010280,3,+,119,65.66386554621849
chr1,175010368,3,+,47,59.361702127659576
chr1,175010804,3,+,26,71.96153846153847
chr1,175010342,3,+,11,81.36363636363636
chr1,175008707,4,+,10,55.1
chr1,175010055,8,+,2,7.5
chr1,175010185,4,+,3,20.0
chr1,175010373,8,+,48,58.625
chr1,175018579,10,-,7,77.42857142857143
chr1,180502399,8,-,5,22.0
chr1,180502622,12,-,6,40.166666666666664
chr1,182604329,3,-,2,87.0
chr1,182604395,10,-,98,38.11224489795919
chr1,182602122,5,-,2,262.0
chr1,182603341,4,-,5,229.4
chr1,182887751,3,+,13,74.6923076923077
chr1,183590503,8,-,7,60.142857142857146
chr1,183630639,16,-,14,215.0
chr1,183631603,4,-,5,33.0
chr1,183633154,4,-,2,106.0
chr1,183635769,134,-,80,65.2875
chr1,183635783,6,-,29,50.93103448275862
chr1,185317293,4,-,9,64.55555555555556
chr1,186317569,7,-,5,514.0
chr1,186375231,9,-,16,56.0625
chr1,186419235,3,+,6,44.333333333333336
chr1,187071428,6,-,6,540.3333333333334
chr1,192579826,56,+,2,649.5
chr1,192716709,28,+,39,193.10256410256412
chr1,192716708,12,-,40,189.975
chr1,192717758,102,-,107,42.757009345794394
chr1,192834275,13,-,15,73.4
chr1,193059383,10,-,14,37.0
chr1,193105455,34,-,15,96.46666666666667
chr1,193251142,7,+,11,74.18181818181819
chr1,200669992,4,-,1,61.0
chr1,201153961,4,-,9,48.55555555555556
chr1,201496307,4,-,5,66.6
chr1,201507186,9,-,1,14.0
chr1,201876373,3,+,14,63.92857142857143
chr1,201969846,28,+,2,60.0
chr1,201970356,36,+,55,74.85454545454546
chr1,202006143,8,+,14,57.5
chr1,202160631,3,-,1,14.0
chr1,202335829,44,-,39,130.02564102564102
chr1,202472150,6,-,10,17.9
chr1,202472151,3,+,10,17.9
chr1,202951164,8,-,3,76.33333333333333
chr1,202958316,23,-,13,48.46153846153846
chr1,203023297,6,+,2,34.5
chr1,203023382,4,+,5,77.4
chr1,203023541,16,+,21,74.66666666666667
chr1,203817071,3,+,7,13.285714285714286
chr1,203854126,4,+,8,73.25
chr1,203830187,4,+,6,39.166666666666664
chr1,203870121,7,+,51,72.49019607843137
chr1,204552662,8,+,9,85.77777777777777
chr1,204558120,10,+,30,67.06666666666666
chr1,205750031,5,-,17,184.41176470588235
chr1,205727780,4,-,3,796.3333333333334
chr1,206202466,3,-,3,201.0
chr1,206475139,5,+,5,64.6
chr1,206593741,6,-,3,274.6666666666667
chr1,206604752,3,-,5,37.8
chr1,206612480,26,-,13,38.84615384615385
chr1,206914099,3,-,3,221.66666666666666
chr1,206921990,13,-,27,30.962962962962962
chr1,206922009,4,-,26,28.307692307692307
chr1,209779657,13,+,23,73.30434782608695
chr1,211173907,6,+,8,75.25
chr1,211261231,5,+,1,90.0
chr1,211432537,25,+,27,80.5925925925926
chr1,212052050,16,+,133,36.93984962406015
chr1,212052053,35,-,129,36.5968992248062
chr1,212446141,18,+,23,59.04347826086956
chr1,212414898,7,-,6,110.33333333333333
chr1,212590435,8,+,15,43.2
chr1,212791799,11,-,11,40.54545454545455
chr1,212815330,11,+,17,66.17647058823529
chr1,212816633,4,+,6,67.16666666666667
chr1,212895415,5,+,12,82.58333333333333
chr1,214483491,4,-,7,31.857142857142858
chr1,218331284,13,+,15,67.4
chr1,218331451,9,+,4,51.5
chr1,219211828,32,+,44,77.22727272727273
chr1,219969666,15,-,15,37.0
chr1,220089824,5,-,8,40.25
chr1,220254705,5,+,5,52.4
chr1,220255237,12,+,19,57.78947368421053
chr1,220255220,3,-,24,52.375
chr1,222564338,11,-,12,19.333333333333332
chr1,222592481,8,+,7,55.57142857142857
chr1,222665861,3,+,1,42.0
chr1,223863646,5,+,6,45.0
chr1,223983189,6,-,12,53.0
chr1,224193163,5,+,8,70.375
chr1,224375993,7,+,100,65.77
chr1,225789571,7,+,5,660.4
chr1,225789823,14,+,10,65.0
chr1,225790155,7,+,2,6.5
chr1,225790237,3,+,3,10.0
chr1,225790471,219,+,239,78.7949790794979
chr1,226071528,6,+,128,44.0703125
chr1,226071824,4,+,124,71.84677419354838
chr1,226072004,11,+,219,66.31506849315069
chr1,226071852,6,+,146,69.42465753424658
chr1,226072002,5,-,220,66.21818181818182
chr1,226365149,4,-,3,24.333333333333332
chr1,226377273,4,-,3,332.6666666666667
chr1,226390523,4,-,7,285.2857142857143
chr1,226402375,3,-,3,67.0
chr1,228098588,12,+,5,141.8
chr1,228099145,45,+,48,70.75
chr1,228099213,126,+,170,85.3
chr1,228103333,3,-,9,239.66666666666666
chr1,228107885,5,-,4,107.75
chr1,228109303,40,-,32,32.8125
chr1,228148955,9,+,278,72.33453237410072
chr1,229304011,12,+,10,73.0
chr1,229304448,10,+,1,40.0
chr1,230092033,5,+,5,55.0
chr1,231226025,26,-,25,37.2
chr1,231260750,3,+,5,55.8
chr1,231565750,3,+,6,147.0
chr1,232978476,66,+,15,57.4
chr1,232978730,26,+,2,72.0
chr1,234357164,6,+,8,41.25
chr1,234384049,69,+,131,71.57251908396947
chr1,234407446,8,-,3,134.33333333333334
chr1,234608181,3,-,3,136.0
chr1,235128847,3,-,150,42.92
chr1,235113912,4,-,4,392.25
chr1,235119906,3,-,9,61.888888888888886
chr1,235128919,4,-,6,10.833333333333334
chr1,235161260,36,-,53,54.15094339622642
chr1,235161284,3,-,7,15.857142857142858
chr1,235176469,12,-,28,42.142857142857146
chr1,235328214,3,-,4,24.25
chr1,235448968,5,+,12,64.33333333333333
chr1,235833669,5,-,4,111.75
chr1,236548285,9,+,9,72.77777777777777
chr1,236995088,5,-,5,52.0
chr1,241519785,6,-,4,37.75
chr1,241500562,6,-,7,21.714285714285715
chr1,241517317,6,-,5,270.4
chr1,244854176,3,-,14,35.5
chr1,244864545,3,-,4,47.25
chr1,244861767,3,-,11,45.45454545454545
chr1,244843116,4,+,6,35.666666666666664
chr1,244843297,89,+,111,66.04504504504504
chr1,244843453,6,+,5,77.6
chr1,244854177,5,+,14,35.5
chr1,245929944,8,-,7,530.4285714285714
chr1,246566276,14,-,4,26.75
chr1,246767471,24,+,27,74.0
chr1,247189795,9,+,34,49.76470588235294
chr1,247189794,8,-,34,49.76470588235294
chr1,248563501,6,+,2,34.5
chr1,248642787,6,-,3,217.33333333333334
chr2,0,7,+,0,
chr2,277428,5,+,4,10.0
chr2,277513,135,+,147,73.85034013605443
chr2,278288,65,+,81,67.51851851851852
chr2,3580921,4,+,3137,71.97768568696206
chr2,3576631,6,+,12,115.5
chr2,3577774,9,+,18,140.27777777777777
chr2,3580262,32,+,49,100.36734693877551
chr2,3617760,6,+,17,35.529411764705884
chr2,8684318,7,+,5,51.8
chr2,9418735,7,-,6,105.0
chr2,9423221,24,-,2,41.0
chr2,9473108,21,+,39,69.74358974358974
chr2,9488481,38,+,41,57.390243902439025
chr2,9488624,10,+,15,56.266666666666666
chr2,9489749,9,+,12,39.916666666666664
chr2,9630536,14,-,14,62.0
chr2,10129805,54,+,64,66.015625
chr2,10129974,7,+,8,55.875
chr2,10443333,7,-,2,130.5
chr2,10797759,3,-,5,102.8
chr2,10802644,4,-,17,148.52941176470588
chr2,10787440,6,-,4,60.75
chr2,10793204,6,-,4,123.75
chr2,10797207,4,-,5,192.0
chr2,12131585,9,+,13,62.92307692307692
chr2,16147924,3,+,6,136.5
chr2,16148403,4,+,10,120.4
chr2,16148781,4,-,8,504.375
chr2,16147737,3,-,3,582.0
chr2,16148408,3,-,10,120.4
chr2,19901694,5,-,5,13.8
chr2,24000831,8,+,14,66.85714285714286
chr2,24068459,7,-,3,368.6666666666667
chr2,24074194,23,-,21,213.14285714285714
chr2,24076318,231,-,215,62.06046511627907
chr2,24076366,121,-,124,70.2258064516129
chr2,25423659,10,+,12,73.83333333333333
chr2,25427919,152,+,89,61.46067415730337
chr2,26135168,11,+,1,116.0
chr2,26135395,18,+,22,74.0
chr2,26193710,6,-,2,278.5
chr2,26236990,5,-,3,172.0
chr2,26239005,3,-,3,159.0
chr2,26244654,32,-,5,38.0
chr2,26290102,19,+,40,70.925
chr2,26290465,21,+,58,61.53448275862069
chr2,27071467,121,-,174,71.95402298850574
chr2,27071705,949,-,29,47.275862068965516
chr2,27312773,5,-,2,292.5
chr2,27313110,4,-,5,84.6
chr2,27322533,23,-,23,73.08695652173913
chr2,27377129,60,+,82,66.39024390243902
chr2,27442259,33,+,50,69.84
chr2,27382229,5,-,4,296.5
chr2,27386281,3,-,4,122.5
chr2,27387164,3,-,2,488.0
chr2,27409482,26,-,3,63.333333333333336
chr2,27650857,32,+,41,65.90243902439025
chr2,27669314,5,+,5,148.8
chr2,27685165,5,+,3,32.666666666666664
chr2,27779740,175,+,195,76.49230769230769
chr2,28801041,8,+,21,57.857142857142854
chr2,28801661,7,+,15,53.333333333333336
chr2,28801037,9,-,21,57.857142857142854
chr2,28801653,5,-,16,54.375
chr2,28851925,9,-,10,39.7
chr2,28946756,6,+,3,57.333333333333336
chr2,30159556,22,+,24,66.91666666666667
chr2,31883917,3,-,4,43.25
chr2,32010353,22,-,6,38.333333333333336
chr2,32039501,12,-,14,274.57142857142856
chr2,32039821,101,-,30,74.36666666666666
chr2,32305889,14,+,17,64.52941176470588
chr2,32306587,12,+,13,69.15384615384616
chr2,33516758,6,+,52,63.78846153846154
chr2,37094171,3,+,3,43.333333333333336
chr2,37096375,4,+,4,69.0
chr2,37202832,9,-,1,1.0
chr2,37203516,4,-,6,89.33333333333333
chr2,37204746,10,+,29,70.20689655172414
chr2,37202217,6,+,2,66.0
chr2,37248425,3,+,4,64.25
chr2,38482946,269,+,20,64.2
chr2,38488838,10,+,13,80.76923076923077
chr2,38482866,71,-,210,52.94761904761905
chr2,38482945,5,-,20,64.2
chr2,38504836,10,-,12,83.25
chr2,38751369,3,-,91,51.824175824175825
chr2,38748159,7,-,4,519.5
chr2,38750196,7,-,6,268.5
chr2,38781987,45,+,30,55.8
chr2,38782455,5,+,6,68.0
chr2,39475134,5,+,5,47.4
chr2,42353346,13,-,13,98.92307692307692
chr2,42788607,4,-,2,194.0
chr2,42792609,17,-,12,116.33333333333333
chr2,43889855,4,-,1,15.0
chr2,44231465,3,+,5,66.0
chr2,46615190,9,-,10,169.7
chr2,46624401,38,+,8,66.125
chr2,46915822,11,-,7,53.0
chr2,47176560,6,-,6,226.0
chr2,47161854,20,-,9,257.44444444444446
chr2,47162212,19,-,15,31.533333333333335
chr2,47162393,23,-,22,112.0
chr2,47162668,46,-,41,162.14634146341464
chr2,47170765,20,-,24,79.41666666666667
chr2,47171135,5,-,3,299.6666666666667
chr2,47171190,36,-,43,43.13953488372093
chr2,47172008,19,-,21,54.42857142857143
chr2,47691283,27,+,57,47.78947368421053
chr2,47806953,12,+,28,66.78571428571429
chr2,48471451,5,+,9,77.77777777777777
chr2,53775183,4,+,1,82.0
chr2,53700569,11,-,13,40.76923076923077
chr2,54974391,4,-,6,74.0
chr2,54987660,5,-,4,139.25
chr2,55269248,3,-,6,56.833333333333336
chr2,55235613,8,+,6510,69.44331797235023
chr2,55234209,3,+,8,178.25
chr2,55234967,39,+,55,103.05454545454545
chr2,55235542,117,+,105,68.43809523809524
chr2,55235650,3,+,27,62.666666666666664
chr2,55235659,13,+,27,62.666666666666664
chr2,55236050,4,+,5,32.2
chr2,55265270,19,+,36,68.33333333333333
chr2,55268276,18,+,36,26.47222222222222
chr2,55544370,5,+,2,169.0
chr2,55545080,13,+,20,60.7
chr2,55693851,7,-,15,41.333333333333336
chr2,58159881,5,+,40,71.175
chr2,58133162,5,+,1,2.0
chr2,61017222,5,-,3,15.333333333333334
chr2,61144961,11,-,8,118.625
chr2,61164736,11,+,2,25.0
chr2,61193390,14,-,18,50.22222222222222
chr2,61186830,3,+,7,53.0
chr2,61186921,3,+,29,72.20689655172414
chr2,61869558,10,-,6,135.83333333333334
chr2,61872308,7,-,1,223.0
chr2,61873114,24,-,2,1.5
chr2,61877034,7,-,2,214.5
chr2,61879013,6,-,5,81.4
chr2,61885104,4,-,1,73.0
chr2,61888502,9,-,8,226.875
chr2,61888574,25,-,9,42.888888888888886
chr2,61888663,50,-,47,46.46808510638298
chr2,62147337,31,-,62,55.87096774193548
chr2,62158899,30,-,45,43.37777777777778
chr2,62136070,9,+,124,66.60483870967742
chr2,62147335,21,+,62,55.87096774193548
chr2,63597556,4,+,3,37.666666666666664
chr2,63604872,5,+,4,110.75
chr2,63605403,5,+,3,3.6666666666666665
chr2,63607048,6,+,5,95.6
chr2,63607093,4,+,8,64.75
chr2,63607129,14,+,15,78.0
chr2,63607201,353,+,487,64.13757700205339
chr2,64592183,3,+,1,2.0
chr2,64593006,10,+,15,61.733333333333334
chr2,64932487,10,-,9,36.44444444444444
chr2,65056198,6,-,8,51.0
chr2,65130127,66,-,48,65.60416666666667
chr2,65206284,9,-,19,78.6842105263158
chr2,65255631,5,+,4,379.0
chr2,65268761,4,+,12,67.83333333333333
chr2,65269192,7,+,1,8.0
chr2,65269908,5,+,5,83.0
chr2,68047328,15,-,13,80.15384615384616
chr2,68053139,3,-,4,53.0
chr2,68175219,13,+,16,51.6875
chr2,68175714,12,+,7,65.0
chr2,68519152,12,-,4,1610.0
chr2,68382587,8,+,8,53.5
chr2,68396161,5,+,5,45.2
chr2,68397456,62,+,116,74.00862068965517
chr2,68519131,5,+,16,1467.625
chr2,69326997,4,-,2,267.0
chr2,69432006,6,-,5,79.6
chr2,69437487,38,-,5,28.6
chr2,69825840,18,+,2,47.5
chr2,69825646,6,+,11,79.9090909090909
chr2,69904434,4,+,3,86.0
chr2,69904671,19,+,28,74.75
chr2,69905236,8,+,15,73.33333333333333
chr2,70089164,4,-,6,59.666666666666664
chr2,70288199,3,-,28,153.14285714285714
chr2,70289373,14,-,16,141.6875
chr2,70300991,5,-,4,248.25
chr2,71149327,3,+,5,69.8
chr2,71150101,3,+,14,59.5
chr2,73609723,7,+,5,63.0
chr2,73730773,9,-,11,151.27272727272728
chr2,73732287,7,-,6,49.333333333333336
chr2,73734611,20,-,14,62.714285714285715
chr2,73737381,29,-,7,40.57142857142857
chr2,73862886,16,+,41,69.02439024390245
chr2,73958247,4,+,3,109.0
chr2,73958965,187,+,167,70.80239520958084
chr2,73981446,12,-,5,115.4
chr2,74154213,4,+,7,45.285714285714285
chr2,74145308,12,-,10,125.0
chr2,74147969,122,-,7,34.142857142857146
chr2,74178887,10,-,29,34.55172413793103
chr2,74178777,4,-,3,111.33333333333333
chr2,74214381,6,+,1,2.0
chr2,74215070,10,+,16,74.0
chr2,74215298,21,+,22,79.18181818181819
chr2,74425235,4,+,5,126.4
chr2,74425770,142,+,142,73.04929577464789
chr2,74460885,40,+,49,72.53061224489795
chr2,74507436,22,-,2,41.5
chr2,74527617,9,-,1,14.0
chr2,74529750,107,-,5,24.8
chr2,74534181,13,-,13,228.07692307692307
chr2,74533006,3,+,5,72.4
chr2,74533177,17,+,22,76.0909090909091
chr2,74533350,6,+,3,90.0
chr2,74969732,43,+,64,70.828125
chr2,75655461,7,+,5,70.6
chr2,75655758,23,+,5,94.2
chr2,84449752,8,-,10,163.4
chr2,84459294,87,-,31,40.45161290322581
chr2,84906675,15,-,6941,68.8821495461749
chr2,84916711,36,-,76,60.23684210526316
chr2,84906117,9,+,8,157.0
chr2,84906601,97,+,116,76.61206896551724
chr2,84906605,11,+,127,80.89763779527559
chr2,84906619,64,+,188,83.05851063829788
chr2,84906648,557,+,6384,69.12797619047619
chr2,84906676,5707,+,6938,68.89348515422311
chr2,84906678,5,+,6890,68.91538461538461
chr2,84966804,3,+,5,65.6
chr2,85402161,13,-,11,62.36363636363637
chr2,85410408,30,-,3,27.333333333333332
chr2,85561523,16,-,8,32.625
chr2,85612054,4,-,6,45.166666666666664
chr2,85544062,9,+,11,63.54545454545455
chr2,85545280,14,+,19,65.15789473684211
chr2,85581942,13,+,2,132.0
chr2,85582033,178,+,191,73.04712041884817
chr2,85593408,39,+,46,65.19565217391305
chr2,85596931,7,+,5,130.0
chr2,85608732,6,+,5,49.2
chr2,85649285,12,+,55,61.21818181818182
chr2,86138202,7,+,30,72.1
chr2,86137805,4,+,17,60.470588235294116
chr2,86210823,28,+,34,59.11764705882353
chr2,86563440,21,-,11,108.54545454545455
chr2,87521518,56,+,72,66.23611111111111
chr2,88886154,109,+,113,577.6548672566372
chr2,88860923,41,-,43,432.2093023255814
chr2,88978569,26,-,29,310.1034482758621
chr2,88992526,25,-,11,300.8181818181818
chr2,88992691,44,-,49,147.57142857142858
chr2,89040508,11,-,12,145.33333333333334
chr2,89046093,13,-,15,270.26666666666665
chr2,89143155,15,-,15,30.8
chr2,88886150,13,-,116,577.9568965517242
chr2,89581141,3,-,5,183.8
chr2,91655503,3,-,5,183.8
chr2,95053996,20,+,30,66.7
chr2,95090507,6,-,5,413.4
chr2,95102168,8,-,6,29.5
chr2,95117949,11,-,15,196.53333333333333
chr2,95121826,32,-,28,46.035714285714285
chr2,95413131,33,+,44,70.5909090909091
chr2,95860341,8,-,22,44.54545454545455
chr2,96021834,13,+,18,87.27777777777777
chr2,96271575,35,+,36,70.16666666666667
chr2,96271645,3,+,3,76.0
chr2,96328343,6,+,6,48.5
chr2,96185405,3,-,5,59.2
chr2,96740064,4,-,5,33.0
chr2,96858038,41,-,20,43.25
chr2,97094880,15,-,14,39.214285714285715
chr2,97118949,5,+,5,62.0
chr2,97247795,9,+,3,39.666666666666664
chr2,97516219,9,-,29,38.89655172413793
chr2,97663989,9,-,4,23.25
chr2,97648197,18,+,607,71.92751235584844
chr2,97648133,3,+,23,64.30434782608695
chr2,98618407,7,+,7,47.0
chr2,98618518,27,+,34,56.88235294117647
chr2,99195797,5,+,16,83.3125
chr2,99172898,5,-,5,37.2
chr2,99181067,29,-,12,47.75
chr2,99333222,3,-,2,72.0
chr2,99363734,4,+,28,57.75
chr2,99364384,3,+,2,170.0
chr2,99360362,8,+,29,47.93103448275862
chr2,99360549,5,+,22,112.0909090909091
chr2,99361199,14,+,47,48.340425531914896
chr2,99361605,8,+,14,50.285714285714285
chr2,99374314,6,+,13,39.38461538461539
chr2,99361820,3,+,30,76.2
chr2,99363863,3,+,14,82.92857142857143
chr2,99363810,3,+,13,51.30769230769231
chr2,99361681,6,+,7,91.42857142857143
chr2,99399780,5,+,22,58.63636363636363
chr2,100576739,5,+,51,72.19607843137256
chr2,101004284,10,+,18,123.11111111111111
chr2,101006071,61,+,122,111.34426229508196
chr2,101006433,2315,+,4202,67.91551642075203
chr2,101019763,4,+,6,48.666666666666664
chr2,101058766,3,+,7,179.85714285714286
chr2,105345528,26,+,21,69.47619047619048
chr2,106698740,22,+,28,36.75
chr2,106698742,11,-,28,36.75
chr2,108469072,5,+,5,29.2
chr2,108805012,4,+,5,51.4
chr2,109613961,3,-,3,62.333333333333336
chr2,110212562,86,-,43,31.348837209302324
chr2,111494976,72,-,3,16.0
chr2,112589041,13,+,70,75.51428571428572
chr2,113205775,11,+,11,61.54545454545455
chr2,113240826,7,+,7,44.714285714285715
chr2,113441437,6,+,4,490.0
chr2,113443957,7,+,3,84.66666666666667
chr2,113444030,123,+,147,67.20408163265306
chr2,113444231,17,+,14,59.785714285714285
chr2,113444752,4,+,5,85.4
chr2,113445008,5,+,4,49.25
chr2,113495252,3,+,6,139.33333333333334
chr2,113495809,103,+,309,69.02588996763754
chr2,113496192,18,+,27,66.96296296296296
chr2,113596582,3,+,5,29.6
chr2,113931398,5,+,5,274.0
chr2,113951832,5,+,5,22.8
